PS C:\Users\Admin\.spyder-py3\QvC-3_docs> & C:/Users/Admin/anaconda3/envs/QvC-MCC-3/python.exe c:/Users/Admin/.spyder-py3/QvC-3_docs/FT_CML.py
Using device: cuda
INFO:__main__:Loading data...
INFO:__main__:Loading model for fine-tuning...
Some weights of BertForSequenceClassification were not initialized from the model checkpoint at bert-base-uncased and are newly initialized: ['classifier.bias', 'classifier.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
INFO:__main__:Calculating class weights for imbalance handling...
INFO:__main__:Class weights - min: 2.831, max: 301.832, mean: 53.389
DEBUG transformers version: 4.55.4
DEBUG TrainingArguments from: transformers.training_args
INFO:__main__:Starting training...
{'loss': 1.3574, 'grad_norm': 3.1494712829589844, 'learning_rate': 1.5622041280060595e-07, 'epoch': 0.02}
{'loss': 0.488, 'grad_norm': 2.6902925968170166, 'learning_rate': 4.938428408546093e-05, 'epoch': 7.16}                                                                                                                           
{'loss': 0.4773, 'grad_norm': 3.0889670848846436, 'learning_rate': 4.937421184736934e-05, 'epoch': 7.18}                                                                                                                          
{'loss': 0.4825, 'grad_norm': 7.034889221191406, 'learning_rate': 4.936413960927774e-05, 'epoch': 7.2}                                                                                                                            
{'loss': 0.5002, 'grad_norm': 4.157637119293213, 'learning_rate': 4.935406737118615e-05, 'epoch': 7.21}                                                                                                                           
{'loss': 0.495, 'grad_norm': 4.823960304260254, 'learning_rate': 4.934399513309456e-05, 'epoch': 7.23}                                                                                                                            
{'loss': 0.5045, 'grad_norm': 2.089653491973877, 'learning_rate': 4.933392289500296e-05, 'epoch': 7.25}                                                                                                                           
{'loss': 0.5128, 'grad_norm': 5.3550896644592285, 'learning_rate': 4.932385065691137e-05, 'epoch': 7.27}                                                                                                                          
{'loss': 0.4979, 'grad_norm': 3.753720998764038, 'learning_rate': 4.931377841881978e-05, 'epoch': 7.29}                                                                                                                           
{'loss': 0.5045, 'grad_norm': 3.4131641387939453, 'learning_rate': 4.9303706180728184e-05, 'epoch': 7.31}                                                                                                                         
{'loss': 0.5322, 'grad_norm': 10.222884178161621, 'learning_rate': 4.929363394263659e-05, 'epoch': 7.33}                                                                                                                          
{'loss': 0.5626, 'grad_norm': 8.606254577636719, 'learning_rate': 4.9283561704545e-05, 'epoch': 7.35}                                                                                                                             
{'loss': 0.5012, 'grad_norm': 2.984640121459961, 'learning_rate': 4.9273489466453406e-05, 'epoch': 7.37}                                                                                                                          
{'loss': 0.5036, 'grad_norm': 4.339402675628662, 'learning_rate': 4.926341722836181e-05, 'epoch': 7.38}                                                                                                                           
{'loss': 0.4955, 'grad_norm': 5.213176250457764, 'learning_rate': 4.925334499027022e-05, 'epoch': 7.4}                                                                                                                            
{'loss': 0.5104, 'grad_norm': 5.3894829750061035, 'learning_rate': 4.924327275217863e-05, 'epoch': 7.42}                                                                                                                          
{'loss': 0.4914, 'grad_norm': 8.406838417053223, 'learning_rate': 4.923320051408704e-05, 'epoch': 7.44}                                                                                                                           
{'loss': 0.5002, 'grad_norm': 2.28887939453125, 'learning_rate': 4.9223128275995436e-05, 'epoch': 7.46}                                                                                                                           
{'loss': 0.5116, 'grad_norm': 17.160200119018555, 'learning_rate': 4.921305603790385e-05, 'epoch': 7.48}                                                                                                                          
{'loss': 0.517, 'grad_norm': 6.494131088256836, 'learning_rate': 4.920298379981226e-05, 'epoch': 7.5}                                                                                                                             
{'loss': 0.5321, 'grad_norm': 3.262725830078125, 'learning_rate': 4.9192911561720664e-05, 'epoch': 7.52}
{'loss': 0.5252, 'grad_norm': 5.786013603210449, 'learning_rate': 4.918283932362907e-05, 'epoch': 7.54}                                                                                                                           
{'loss': 0.5174, 'grad_norm': 5.208261489868164, 'learning_rate': 4.9172767085537474e-05, 'epoch': 7.56}                                                                                                                          
{'loss': 0.5238, 'grad_norm': 4.013191223144531, 'learning_rate': 4.9162694847445886e-05, 'epoch': 7.57}                                                                                                                          
{'loss': 0.5124, 'grad_norm': 6.8170647621154785, 'learning_rate': 4.915262260935429e-05, 'epoch': 7.59}                                                                                                                          
{'loss': 0.5516, 'grad_norm': 2.8073084354400635, 'learning_rate': 4.9142550371262695e-05, 'epoch': 7.61}                                                                                                                         
{'loss': 0.5343, 'grad_norm': 30.269804000854492, 'learning_rate': 4.913247813317111e-05, 'epoch': 7.63}                                                                                                                          
{'loss': 0.5497, 'grad_norm': 2.9223222732543945, 'learning_rate': 4.912240589507952e-05, 'epoch': 7.65}                                                                                                                          
{'loss': 0.5344, 'grad_norm': 6.806405544281006, 'learning_rate': 4.9112333656987917e-05, 'epoch': 7.67}                                                                                                                          
{'loss': 0.5284, 'grad_norm': 4.215202331542969, 'learning_rate': 4.910226141889633e-05, 'epoch': 7.69}                                                                                                                           
{'loss': 0.5177, 'grad_norm': 4.768743991851807, 'learning_rate': 4.909218918080473e-05, 'epoch': 7.71}                                                                                                                           
{'loss': 0.5305, 'grad_norm': 55.3006477355957, 'learning_rate': 4.908211694271314e-05, 'epoch': 7.73}                                                                                                                            
{'loss': 0.5395, 'grad_norm': 2.805366277694702, 'learning_rate': 4.907204470462155e-05, 'epoch': 7.74}                                                                                                                           
{'loss': 0.5667, 'grad_norm': 4.278509140014648, 'learning_rate': 4.9061972466529954e-05, 'epoch': 7.76}                                                                                                                          
{'loss': 0.5411, 'grad_norm': 5.305909633636475, 'learning_rate': 4.9051900228438366e-05, 'epoch': 7.78}                                                                                                                          
{'loss': 0.5325, 'grad_norm': 9.847938537597656, 'learning_rate': 4.9041827990346764e-05, 'epoch': 7.8}                                                                                                                           
{'loss': 0.5543, 'grad_norm': 3.2706382274627686, 'learning_rate': 4.9031755752255175e-05, 'epoch': 7.82}                                                                                                                         
{'loss': 0.5493, 'grad_norm': 2.1769537925720215, 'learning_rate': 4.902168351416359e-05, 'epoch': 7.84}                                                                                                                          
{'loss': 0.5718, 'grad_norm': 4.294293403625488, 'learning_rate': 4.901161127607199e-05, 'epoch': 7.86}                                                                                                                           
{'loss': 0.5693, 'grad_norm': 8.432226181030273, 'learning_rate': 4.90015390379804e-05, 'epoch': 7.88}                                                                                                                            
{'loss': 0.5546, 'grad_norm': 7.883669376373291, 'learning_rate': 4.89914667998888e-05, 'epoch': 7.9}                                                                                                                             
{'loss': 0.5578, 'grad_norm': 35.036685943603516, 'learning_rate': 4.898139456179721e-05, 'epoch': 7.92}                                                                                                                          
{'loss': 0.5377, 'grad_norm': 4.986090183258057, 'learning_rate': 4.897132232370562e-05, 'epoch': 7.93}                                                                                                                           
{'loss': 0.5606, 'grad_norm': 6.520013809204102, 'learning_rate': 4.896125008561402e-05, 'epoch': 7.95}                                                                                                                           
{'loss': 0.5577, 'grad_norm': 4.109348297119141, 'learning_rate': 4.8951177847522434e-05, 'epoch': 7.97}                                                                                                                          
{'loss': 0.5698, 'grad_norm': 1.9920119047164917, 'learning_rate': 4.8941105609430846e-05, 'epoch': 7.99}                                                                                                                         
{'eval_loss': 1.2541921138763428, 'eval_macro_f1': 0.2632997684891195, 'eval_micro_f1': 0.29276138534641827, 'eval_mean_precision': 0.17021052536727024, 'eval_mean_recall': 0.6956070626068083, 'eval_runtime': 21.9246, 'eval_samples_per_second': 963.392, 'eval_steps_per_second': 60.252, 'epoch': 8.0}
{'train_runtime': 4298.4994, 'train_samples_per_second': 3931.139, 'train_steps_per_second': 122.857, 'train_loss': 0.7306561068228036, 'epoch': 8.0}                                                                             
  8%|██████████████                                                                                                                                                                  | 42248/528100 [1:11:38<13:43:52,  9.83it/s]
INFO:__main__:Optimizing thresholds on validation set...
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1321/1321 [00:22<00:00, 59.86it/s]
INFO:__main__:Optimized thresholds: min=0.500, max=0.950, mean=0.862
INFO:__main__:Evaluating on test set...
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1321/1321 [00:21<00:00, 61.50it/s]
INFO:__main__:Test Results (0.5 threshold): Macro F1: 0.2651, Micro F1: 0.2938
INFO:__main__:Test Results (optimized): Macro F1: 0.3576, Micro F1: 0.4148
INFO:__main__:Generating detailed classification report...

Classification Report (Optimized Thresholds):
                precision    recall  f1-score   support

    admiration       0.51      0.66      0.57      1735
     amusement       0.51      0.68      0.58       949
         anger       0.30      0.51      0.38       797
     annoyance       0.22      0.42      0.29      1363
      approval       0.25      0.32      0.28      1651
        caring       0.21      0.46      0.29       562
     confusion       0.21      0.53      0.30       714
     curiosity       0.33      0.68      0.44       988
        desire       0.30      0.35      0.33       397
disappointment       0.17      0.40      0.23       860
   disapproval       0.24      0.42      0.31      1173
       disgust       0.23      0.39      0.29       514
 embarrassment       0.18      0.37      0.25       237
    excitement       0.25      0.29      0.27       601
          fear       0.37      0.44      0.40       331
     gratitude       0.87      0.78      0.82      1148
         grief       0.07      0.27      0.12        44
           joy       0.35      0.39      0.37       827
          love       0.50      0.79      0.62       820
   nervousness       0.15      0.27      0.19       190
      optimism       0.36      0.43      0.39       869
         pride       0.13      0.27      0.18       119
   realization       0.17      0.29      0.22       859
        relief       0.14      0.40      0.20       122
       remorse       0.36      0.72      0.47       258
       sadness       0.34      0.36      0.35       671
      surprise       0.35      0.35      0.35       537
       neutral       0.43      0.70      0.53      5610

     micro avg       0.34      0.54      0.41     24946
     macro avg       0.30      0.46      0.36     24946
  weighted avg       0.36      0.54      0.43     24946
   samples avg       0.38      0.55      0.42     24946


================================================================================
FINE-TUNED BERT TRAINING COMPLETED
================================================================================
Model saved to: ./bert_finetuned
Default thresholds (0.5): Macro F1: 0.2651, Micro F1: 0.2938
Optimized thresholds: Macro F1: 0.3576, Micro F1: 0.4148
Improvement: +0.0925 Macro F1
Total parameters: 109,503,772
Training time: 4298.5 seconds
================================================================================
INFO:__main__:Fine-tuning completed successfully!
PS C:\Users\Admin\.spyder-py3\QvC-3_docs> 
